url,zip_code,locality,price,type_transaction,subtype_transaction,type_of_property,subtype_of_property,energy_class,heating_type,construction_year,number_of_frontages,surface_land,surface_livable_space,number_floors,building_condition,surroundings_type,furnished,nb_of_rooms,rooms_living_room,rooms_dining_room,rooms_kitchen_type_installed,rooms_kitchen_type_kitchen_surface,rooms_bedrooms_number,rooms_bedrooms_surface,rooms_bathrooms_number,rooms_toilets_number,rooms_laundry_room,rooms_office_presence,rooms_office_surface,rooms_basement_presence,rooms_basement_surface,rooms_attic,extras_open_fire,exterior_terrace_presence,exterior_terrace_surface,exterior_terrace_orientation,exterior_garden_presence,exterior_garden_surface,exterior_garden_orientation,exterior_swimming_pool
https://www.immoweb.be/en/classified/apartment/for-rent/ixelles/1050/11466556,1050,Ixelles,1050.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,Gas,1950,2,,,3,Good,,True,7,30,,Installed,13,1,['30'],,1,False,False,,False,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/villa/for-rent/grez-doiceau/1390/11466033,1390,GREZ-DOICEAU,2225.0,FOR_RENT,RENT_REGULAR,HOUSE,VILLA,B,Gas,2019,4,1100,200,,,,False,11,,,Installed,,4,[],1,3,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/libramont-chevigny/6800/11422614,6800,LIBRAMONT-CHEVIGNY,350.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,,,,,20,,Good,Urban,True,15,,,Installed,,1,[],1,10,False,False,,True,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/kortemark/8610/11406766,8610,Kortemark,900.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,A,Gas,2018,,154,106,,Good,,False,8,,,Installed,,3,[],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/profondeville/5170/11392781,5170,Profondeville,1200.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,D,Fuel oil,,3,,155,,Good,Isolated,False,16,20,True,Installed,13,4,"['20', '20', '17', '15']",3,3,True,False,,True,33,False,False,False,20,,True,270,,No
https://www.immoweb.be/en/classified/town-house/for-rent/braine-lalleud/1420/11264449,1420,Braine-l'Alleud,1200.0,FOR_RENT,RENT_REGULAR,HOUSE,TOWN_HOUSE,D,Gas,,3,115,115,2,,,False,9,,True,False,,3,[],1,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/deinze/9800/11442036,9800,Deinze,890.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,,,2,,119,,,Urban,False,9,23,,False,13,3,"['9', '6', '8']",1,,False,True,5,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/villa/for-rent/jabbeke/8490/11333666,8490,Jabbeke,1350.0,FOR_RENT,RENT_REGULAR,HOUSE,VILLA,B,Gas,2015,4,,228,,As new,Fitted out,False,14,63,,False,12,4,[],2,3,False,True,,False,,True,False,True,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/jabbeke/8490/11368769,8490,Jabbeke,1050.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,A,Gas,2022,3,,125,,Good,Fitted out,False,10,33,,False,13,3,[],1,2,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/waterloo/1410/11448027,1410,Waterloo,1490.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,C,Gas,1930,2,3000,150,2,As new,"Living area (residential, urban or rural)",False,12,30,True,USA hyper equipped,15,3,"['13', '12', '9']",1,3,False,False,,True,9,False,False,False,10,,True,40,South,False
https://www.immoweb.be/en/classified/villa/for-rent/zandhoven/2242/11407590,2242,Zandhoven,3280.0,FOR_RENT,RENT_REGULAR,HOUSE,VILLA,Not specified,,2024,4,1352,394,3,As new,Fitted out,False,11,,,False,,4,[],2,2,False,False,,False,,False,False,True,14,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/etalle/6741/11463529,6741,Étalle,1500.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,B,Fuel oil,2012,3,1,,1,,,False,10,,,Hyper equipped,11,3,"['17', '13', '13']",1,3,False,False,,False,,False,False,True,1,,True,1,,False
https://www.immoweb.be/en/classified/apartment/for-rent/puurs/2870/11491734,2870,Puurs,780.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,Gas,2017,,,69,1,As new,,False,8,,True,USA installed,,1,[],1,1,True,False,,False,,False,False,False,1,,False,,,No
https://www.immoweb.be/en/classified/house/for-rent/erpe-mere/9420/11311924,9420,Erpe-Mere,1400.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,B,Gas,2017,4,,300,,As new,Urban,False,13,60,,Hyper equipped,30,4,"['20', '16', '14', '14']",2,2,True,True,,True,,False,False,False,40,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/sint-margriete/9981/11427969,9981,Sint-Margriete,1150.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,Not specified,Gas,2023,3,342,240,3,Good,Countryside,False,10,,,Installed,,4,[],1,2,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/duplex/for-rent/uccle/1180/11463374,1180,Uccle,1750.0,FOR_RENT,RENT_REGULAR,APARTMENT,DUPLEX,Not specified,,,,,,3,Good,Landscape,False,10,,True,Installed,9,3,"['12', '12', '10']",1,2,False,False,,True,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/house/for-rent/bruxelles/1000/11211929,1000,Bruxelles,4850.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,G,,,2,,452,5,As new,Urban,False,18,,,False,,5,[],4,5,True,True,,True,,False,False,True,452,,False,,,False
https://www.immoweb.be/en/classified/flat-studio/for-rent/oostende/8400/11466360,8400,Oostende,600.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,C,,,,,,,,,False,7,22,,False,3,,[],1,,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/liege/4000/11462357,4000,Liège,720.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,,,2,,80,,,,False,8,26,,False,9,2,"['17', '18']",1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/knokke-heist/8300/11484660,8300,Knokke-Heist,2800.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,Gas,1980,2,,80,4,As new,,True,10,,True,Hyper equipped,,2,[],2,2,False,False,,False,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/flat-studio/for-rent/schaerbeek/1030/11475892,1030,SCHAERBEEK,700.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,A+,Gas,2022,,,30,,,,False,7,17,,False,5,1,[],,,False,False,,True,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/duplex/for-rent/la-louviere-houdeng-goegnies/7110/11449824,7110,La Louvière Houdeng-Goegnies,830.0,FOR_RENT,RENT_REGULAR,APARTMENT,DUPLEX,B,Gas,,2,,113,3,,,False,9,,,Installed,,3,[],2,,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/ixelles/1050/11394641,1050,IXELLES,2800.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,F,,,,,230,3,,,False,10,40,,False,,3,[],2,,False,False,,True,,False,False,True,10,,True,100,North West,False
https://www.immoweb.be/en/classified/flat-studio/for-rent/antwerp/2000/11484814,2000,Antwerp,650.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,C,,,1,,30,,,Urban,False,6,,,Installed,,,[],,1,False,False,,False,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/sint-gillis-bij-dendermonde/9200/11444417,9200,SINT-GILLIS-BIJ-DENDERMONDE,1250.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,Gas,,,,,,,,False,9,,,Installed,,3,[],1,2,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/kraainem/1950/11394099,1950,KRAAINEM,3500.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,B,Gas,,4,1900,340,,Just renovated,,False,15,53,,Installed,16,4,"['35', '21', '21', '13']",2,4,False,False,,True,,True,True,True,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/lummen/3560/11432619,3560,Lummen,1150.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,A,Gas,2019,4,,126,,,,False,7,,,False,,2,[],1,,False,False,,True,,False,False,True,30,,False,,,No
https://www.immoweb.be/en/classified/house/for-rent/ixelles/1050/11386049,1050,Ixelles,5900.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,D,,,3,,350,2,As new,,False,16,45,True,Hyper equipped,20,5,"['33', '25', '15', '12', '10']",4,,True,False,,False,,False,False,False,131,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/liege/4000/11465971,4000,Liège,600.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,Fuel oil,,,,,3,As new,Urban,True,7,,,Installed,,2,[],,1,False,False,,False,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/saint-gilles/1060/11431723,1060,Saint-Gilles,1275.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,G,Gas,,2,,80,6,Just renovated,,False,7,,,Installed,,2,"['12', '10']",1,1,False,False,,False,,False,False,True,,,False,,,No
https://www.immoweb.be/en/classified/house/for-rent/rhode-saint-genese/1640/11480295,1640,Rhode-Saint-Genèse,2500.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,C,,,4,,150,1,As new,,False,12,45,,Hyper equipped,7,3,"['29', '27', '13']",3,2,False,True,11,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/flat-studio/for-rent/ottignies-louvain-la-neuve/1348/11474441,1348,Ottignies-Louvain-la-Neuve,1520.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,Not specified,,,,,34,,,,False,6,,,False,,1,[],1,,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/villa/for-rent/lasne/1380/11454295,1380,Lasne,1950.0,FOR_RENT,RENT_REGULAR,HOUSE,VILLA,D,Fuel oil,,4,1200,140,,As new,,False,11,51,,Hyper equipped,11,3,"['18', '17', '12']",2,2,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/oostende/8400/11468278,8400,Oostende,675.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,,,,,,,,Fitted out,False,6,,,False,,,[],,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/brugge/8000/11473926,8000,BRUGGE,720.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,D,Gas,,2,,,,,,False,6,,,Semi equipped,,1,[],1,1,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/flat-studio/for-rent/ottignies-louvain-la-neuve/1348/11474442,1348,Ottignies-Louvain-la-Neuve,1825.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,Not specified,,,,,40,,,,False,6,,,False,,1,[],1,,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/jodoigne/1370/11474231,1370,JODOIGNE,1450.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,A,Gas,2024,3,268,100,,,,False,12,36,,Installed,,3,[],2,2,False,False,,False,,True,False,False,,,True,100,South East,False
https://www.immoweb.be/en/classified/apartment/for-rent/knokke-heist/8300/11467495,8300,Knokke-Heist,1415.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,,,,,,,,Fitted out,False,8,,True,False,,2,[],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/kot/for-rent/gembloux/5030/11438924,5030,GEMBLOUX,450.0,FOR_RENT,RENT_REGULAR,APARTMENT,KOT,D,,,,,226,,As new,,False,15,39,,Hyper equipped,25,5,"['25', '18', '18', '17', '13']",,5,False,False,,True,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/kot/for-rent/gent/9000/11407559,9000,Gent,475.0,FOR_RENT,RENT_REGULAR,APARTMENT,KOT,B,,,,,13,,As new,Urban,False,6,,,False,,1,[],,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/avelgem/8580/11063213,8580,Avelgem,750.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,Electric,2022,,,86,3,Good,,False,6,,,Installed,11,1,['15'],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/zonhoven/3520/11393035,3520,Zonhoven,810.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Gas,1961,2,,80,,,,False,7,,,False,,2,[],1,,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/lede/9340/11344368,9340,Lede,750.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,E,Electric,1995,2,,92,,Good,Urban,False,7,,,False,,2,[],1,1,False,False,,True,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/kortrijk/8500/11451193,8500,Kortrijk,690.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,Gas,,2,,90,,,Urban,False,7,,,Installed,,2,[],1,1,False,False,,False,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/flat-studio/for-rent/namur/5000/11238738,5000,Namur,750.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,B,,2023,,,64,4,Good,,False,7,,,False,,,[],1,1,True,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/ronse/9600/11202222,9600,Ronse,700.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,Gas,,,,67,3,Good,,False,7,27,,False,,1,['14'],1,,False,False,,False,,False,False,True,11,,False,,,False
https://www.immoweb.be/en/classified/kot/for-rent/gent/9000/11407907,9000,Gent,545.0,FOR_RENT,RENT_REGULAR,APARTMENT,KOT,Not specified,Gas,,,,18,,As new,Fitted out,False,6,,,False,,1,[],,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/hasselt/3500/11144502,3500,Hasselt,795.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,A,Gas,2023,2,,80,,,,False,6,,,False,,1,[],1,,False,False,,True,,False,False,True,15,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/bruxelles/1000/11325393,1000,Bruxelles,1025.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,Gas,2022,2,,56,6,As new,,False,6,,,Hyper equipped,,1,[],1,1,False,False,,False,,False,False,True,2,,False,,,No
https://www.immoweb.be/en/classified/duplex/for-rent/forest/1190/11404992,1190,Forest,950.0,FOR_RENT,RENT_REGULAR,APARTMENT,DUPLEX,E,Gas,,,,,2,Just renovated,,False,10,25,True,False,12,1,['20'],1,2,True,False,,True,10,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/dendermonde/9200/10817370,9200,DENDERMONDE,775.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,Gas,,,,,,,,False,7,,,Installed,,2,[],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/enghien/7850/11411031,7850,Enghien,950.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,D,,2012,4,,90,3,,,False,8,55,,Installed,,2,[],1,1,False,False,,False,,False,False,True,10,,True,25,South East,False
https://www.immoweb.be/en/classified/service-flat/for-rent/wetteren/9230/11211066,9230,Wetteren,750.0,FOR_RENT,RENT_REGULAR,APARTMENT,SERVICE_FLAT,Not specified,Gas,2019,2,,65,2,As new,Countryside,False,6,,,Installed,,1,['11'],1,1,False,False,,False,,False,False,True,9,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/gent/9000/11393430,9000,Gent,1000.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,,,,,,,As new,"Living area (residential, urban or rural)",False,6,,,False,,,[],,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/ground-floor/for-rent/anzegem/8573/11405859,8573,Anzegem,980.0,FOR_RENT,RENT_REGULAR,APARTMENT,GROUND_FLOOR,Not specified,,,,,94,,,Fitted out,False,7,,,False,,2,[],1,1,False,False,,False,,False,False,False,,,True,20,,False
https://www.immoweb.be/en/classified/duplex/for-rent/westerlo-westerlo/2260/11207227,2260,Westerlo (Westerlo),780.0,FOR_RENT,RENT_REGULAR,APARTMENT,DUPLEX,C,Gas,1990,3,,137,2,,,False,8,,True,False,,2,[],1,,False,True,,False,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/koningshooikt/2500/10598909,2500,Koningshooikt,800.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,,,,,,3,Good,,False,7,,,Installed,,2,[],1,1,False,False,,True,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/wellen/3830/11286179,3830,Wellen,925.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,A,Gas,2018,4,,90,1,As new,"Living area (residential, urban or rural)",False,8,,True,Installed,7,2,"['15', '9']",,1,False,True,,False,,False,False,False,20,,True,200,South West,No
https://www.immoweb.be/en/classified/ground-floor/for-rent/hasselt/3500/11324472,3500,Hasselt,915.0,FOR_RENT,RENT_REGULAR,APARTMENT,GROUND_FLOOR,C,Gas,2005,2,,110,,,,False,7,,,False,,2,[],1,,False,True,,True,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/ground-floor/for-rent/mons/7000/11455435,7000,Mons,1050.0,FOR_RENT,RENT_REGULAR,APARTMENT,GROUND_FLOOR,A,Gas,,,,,,As new,,False,8,,,Hyper equipped,,2,[],,1,True,False,,True,,False,False,True,1,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/sint-denijs-westrem/9051/11388736,9051,Sint-Denijs-Westrem,1075.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,,2008,,,127,,Good,,False,8,,,False,,2,[],1,2,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/leuven/3000/11166280,3000,Leuven,1100.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,Electric,,2,,71,,As new,,False,9,20,,Installed,7,1,['15'],,2,True,False,,False,,False,False,False,4,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/mechelen/2800/11403404,2800,MECHELEN,1250.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,,2011,,,98,,,,False,8,39,,False,6,2,"['13', '10']",1,1,False,False,,False,,False,False,True,9,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/beveren-beveren-waas/9120/11000303,9120,Beveren Beveren-Waas,1100.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,Gas,,2,,69,,Good,Isolated,True,8,20,True,Hyper equipped,8,1,['14'],1,1,False,False,,False,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/braine-le-chateau/1440/11362560,1440,Braine-le-Chateau,1200.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,D,Electric,2009,2,,80,,As new,,False,8,,,Hyper equipped,6,2,"['10', '14']",1,1,True,False,,True,,False,False,True,25,,True,60,,False
https://www.immoweb.be/en/classified/apartment/for-rent/antwerpen/2600/11381651,2600,Antwerpen,1400.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,D,,,,,99,2,,,False,7,,,False,,2,[],1,,False,False,,False,,False,False,True,,,False,,,No
https://www.immoweb.be/en/classified/penthouse/for-rent/antwerpen/2000/11179960,2000,Antwerpen,2159.0,FOR_RENT,RENT_REGULAR,APARTMENT,PENTHOUSE,Not specified,,,,,110,6,,,True,8,,True,False,,1,[],1,1,True,False,,True,,False,False,True,36,,False,,,No
https://www.immoweb.be/en/classified/penthouse/for-rent/uccle/1180/11396973,1180,Uccle,2300.0,FOR_RENT,RENT_REGULAR,APARTMENT,PENTHOUSE,G,Gas,,3,,165,7,As new,,False,11,,,Hyper equipped,,2,[],2,3,True,False,,True,,False,False,False,30,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/antwerpen/2000/11198854,2000,Antwerpen,2570.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,,,2,,227,,,,False,8,,,False,,2,[],2,,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/charleroi/6000/9053602,6000,Charleroi,600.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,Not specified,Gas,,1,235,,,Just renovated,"Living area (residential, urban or rural)",True,21,,True,Hyper equipped,,8,"['20', '16', '15', '20', '18']",7,,True,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/villa/for-rent/bassenge/4690/11363424,4690,Bassenge,1495.0,FOR_RENT,RENT_REGULAR,HOUSE,VILLA,C,Fuel oil,,4,1155,,2,Just renovated,Countryside,False,13,35,True,Installed,,5,"['17', '16', '14', '14', '14']",1,2,False,False,,False,,False,False,True,15,,True,800,,False
https://www.immoweb.be/en/classified/house/for-rent/brugge/8000/11337245,8000,Brugge,1995.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,A,,2023,2,,153,,Good,Fitted out,True,9,,,False,,2,[],2,2,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/triplex/for-rent/ixelles/1050/10906685,1050,Ixelles,4500.0,FOR_RENT,RENT_REGULAR,APARTMENT,TRIPLEX,C,Gas,,,,345,3,As new,,False,13,100,,Installed,,3,"['40', '25', '16']",2,3,True,True,,False,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/bruxelles/1000/11205917,1000,Bruxelles,3400.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,Gas,,2,,190,,As new,,True,9,,,Hyper equipped,,3,[],1,,True,False,,False,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/country-cottage/for-rent/herne/1540/11373793,1540,Herne,760.0,FOR_RENT,RENT_REGULAR,HOUSE,COUNTRY_COTTAGE,Not specified,Fuel oil,,2,1,84,,,,False,9,,,False,4,4,"['12', '12', '10', '13']",1,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/flat-studio/for-rent/libramont-chevigny/6800/11452157,6800,Libramont-Chevigny,495.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,B,Gas,,4,,30,1,Good,Urban,False,7,28,,Semi equipped,,,[],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/koekelare/8680/11390294,8680,Koekelare,900.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,D,Gas,,4,,240,,As new,Fitted out,False,7,,,False,,2,[],,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/woluwe-saint-pierre/1150/11381993,1150,Woluwé-Saint-Pierre,2600.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,D,Gas,,2,,134,2,Good,,True,7,,,Hyper equipped,,2,[],1,,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/lede/9340/11198097,9340,Lede,1000.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,D,,1969,2,,279,3,Just renovated,Urban,False,13,,,Hyper equipped,,4,[],2,3,True,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/uccle/1180/11407431,1180,Uccle,2850.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,G,Electric,,3,350,250,2,Good,,False,15,42,,Hyper equipped,,6,"['16', '12', '10', '12', '9']",2,3,False,True,9,False,,False,False,True,,,True,150,,No
https://www.immoweb.be/en/classified/house/for-rent/brasschaat/2930/11344756,2930,Brasschaat,1650.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,B,,,2,518,240,,As new,,True,9,,,False,,4,[],1,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/villa/for-rent/overijse/3090/11239401,3090,Overijse,2999.0,FOR_RENT,RENT_REGULAR,HOUSE,VILLA,B,,2003,4,2300,280,1,,,False,15,,True,False,,4,[],3,3,True,True,,True,30,False,True,True,33,,True,1650,,False
https://www.immoweb.be/en/classified/apartment/for-rent/ixelles/1050/11369945,1050,Ixelles,2800.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,D,Gas,,,,136,,As new,,False,6,,,Not installed,,1,['27'],1,1,False,True,20,False,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/la-louviere/7100/11441911,7100,La Louvière,795.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Gas,,2,,97,5,,,False,8,,,Installed,,2,[],1,,True,False,,True,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/kraainem/1950/11183309,1950,Kraainem,8500.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,C,Gas,,4,5600,1180,3,As new,,False,35,,,Hyper equipped,,9,"['20', '20', '20', '20', '20']",9,13,True,True,,True,,False,False,True,,,True,4600,,False
https://www.immoweb.be/en/classified/manor-house/for-rent/antwerpen/2018/11208108,2018,Antwerpen,2500.0,FOR_RENT,RENT_REGULAR,HOUSE,MANOR_HOUSE,D,Gas,1899,2,120,280,,,,False,11,,,False,,5,[],2,,False,False,,True,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/hoeilaart/1560/11410565,1560,Hoeilaart,1880.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,F,Gas,,4,300,130,1,As new,,False,11,30,,Hyper equipped,,2,[],1,3,True,False,,False,,False,False,True,15,,False,,,No
https://www.immoweb.be/en/classified/house/for-rent/knokke-heist/8300/11319063,8300,Knokke-Heist,3000.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,B,,2007,4,,274,,As new,"Living area (residential, urban or rural)",False,14,,,False,,4,[],3,3,False,False,,False,,True,True,True,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/uccle/1180/11422258,1180,Uccle,4800.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,F,Gas,1929,4,,380,2,As new,,False,13,28,True,Hyper equipped,15,4,"['12', '17', '18']",2,,True,True,,False,,False,True,True,25,,True,1200,,No
https://www.immoweb.be/en/classified/apartment/for-rent/woluwe-saint-lambert/1200/11429657,1200,Woluwe-Saint-Lambert,1500.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,,,,,68,,As new,,True,6,,,False,,1,[],1,,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/waterloo/1410/11452805,1410,Waterloo,900.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Gas,,2,,115,1,Good,,False,9,51,,Installed,12,2,"['18', '17']",2,1,False,False,,True,,False,False,False,,,False,,,False
